state,row,col,covered,true_value_pi_beta,near_death,critic_pred_pi_beta,critic_abs_error,pi_d_star_action,best_config_action,argmax_agree,rank_correlation
871,29,1,False,-0.9999993002524562,True,-2.2960779666900635,1.2960786664376074,0,2,0,
872,29,2,False,-0.9999999848206036,True,-2.218113899230957,1.2181139144103534,0,0,1,
873,29,3,False,-0.9999990561238985,True,-2.0982563495635986,1.0982572934397001,0,2,0,
874,29,4,False,-0.9999981191065282,True,-2.1552248001098633,1.155226681003335,0,0,1,
875,29,5,False,-0.9999981451205475,True,-2.2141191959381104,1.2141210508175628,0,2,0,
876,29,6,False,-0.9999979596701228,True,-2.0884761810302734,1.0884782213601505,0,0,1,
877,29,7,False,-0.9999967363660854,True,-2.0726473331451416,1.0726505967790563,0,3,0,
878,29,8,False,-0.9999967750215762,True,-2.3695080280303955,1.3695112530088194,0,2,0,
879,29,9,False,-0.9999969714058301,True,-2.061272382736206,1.061275411330376,0,2,0,
880,29,10,False,-0.9999970662706623,True,-2.048919439315796,1.0489223730451336,0,2,0,
881,29,11,False,-0.9999969920640714,True,-2.035978078842163,1.0359810867780916,0,2,0,
882,29,12,False,-0.9999968532066175,True,-2.326948881149292,1.3269520279426745,0,2,0,
883,29,13,False,-0.9999952363163849,True,-2.2898247241973877,1.2898294878810028,0,2,0,
884,29,14,False,-0.9999844002577251,True,-2.235487937927246,1.235503537669521,0,2,0,
885,29,15,False,-0.9999181283174106,True,-1.933927059173584,0.9340089308561734,0,2,0,
886,29,16,False,-0.9998921922961017,True,-2.0568645000457764,1.0569723077496747,0,2,0,
887,29,17,False,-0.999756365192217,True,-1.8085720539093018,0.8088156887170848,0,3,0,
888,29,18,False,-0.9997793197713419,True,-1.736320972442627,0.736541652671285,0,3,0,
889,29,19,False,-0.9998537807488113,True,-1.5779545307159424,0.5781007499671311,0,0,1,
890,29,20,False,-0.9998621948480682,True,-1.226236343383789,0.2263741485357209,0,3,0,
891,29,21,False,-0.9998781022870272,True,-0.9322343468666077,0.06764375542041956,0,3,0,
892,29,22,False,-0.9999043748210429,True,-1.2714183330535889,0.271513958232546,0,0,1,
893,29,23,False,-0.06464043899630681,False,0.16021761298179626,0.22485805197810307,0,3,0,
894,29,24,False,-0.052620127536047605,False,0.3045007586479187,0.3571208861839663,0,3,0,
895,29,25,False,-0.01803585239870103,False,0.4090728461742401,0.42710869857294115,0,3,0,
896,29,26,False,0.0015060228411695542,False,0.5629293322563171,0.5614233094151476,0,3,0,
897,29,27,False,0.03562401564264683,False,0.6323618292808533,0.5967378136382064,0,0,1,
898,29,28,False,0.9856566107489839,False,1.075729250907898,0.09007264015891403,0,3,0,
